"STATION","NAME","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT08","WT09","WT13","WT14","WT16","WT18","WT22"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-04-03","8.72",,"0.10","0.0","0.0","49","56","43","  220","  220","19.9","25.9",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-04-04","10.51",,"0.00","0.0","0.0","48","55","43","  210","  220","19.9","23.9",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-04-05","9.62",,"0.18","0.0","0.0","49","53","46","  210","  230","21.9","29.1","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-04-06","5.82",,"0.00","0.0","0.0","50","57","47","  220","  220","16.1","23.9",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-04-07","5.59",,"0.00","0.0","0.0","56","70","49","  200","  320","14.1","21.9",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-04-08","9.40",,"0.18","0.0","0.0","57","60","47","   40","   40","18.1","21.9","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-04-09","6.49",,"0.00","0.0","0.0","50","58","44","   30","   30","15.0","18.1",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-04-10","8.05",,"0.00","0.0","0.0","50","59","44","   30","   30","14.1","16.1",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-04-11","6.26",,"0.00","0.0","0.0","51","63","41","   30",,"16.1",,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-04-12","9.84",,"0.00","0.0","0.0","53","61","46","  360","  360","15.0","19.9",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-04-13","6.93",,"0.00","0.0","0.0","54","69","42","  300","  290","15.0","18.1",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-04-14","5.82",,"0.00","0.0","0.0","56","68","42","  220","  280","17.0","25.9",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-04-15","8.95",,"0.02","0.0","0.0","52","58","46","  210","  220","17.0","21.9",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-04-16","10.29",,"0.43","0.0","0.0","50","52","48","  190","  210","16.1","21.0","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-04-17","10.51",,"0.73","0.0","0.0","51","53","45","  220","  230","23.0","29.1","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-04-18","8.50",,"0.00","0.0","0.0","48","58","42","  210","  310","17.0","38.0",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-04-19","10.51",,"0.54","0.0","0.0","49","53","42","  210","  230","23.0","31.1","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-04-20","6.04",,"0.00","0.0","0.0","49","60","42","  200","  210","21.0","25.1",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-04-21","5.59",,"0.20","0.0","0.0","53","63","46","  340",,"14.1",,"    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-04-22","9.40",,"0.56","0.0","0.0","48","54","41","  260","  250","21.9","29.1","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-04-23","11.18",,"0.35","0.0","0.0","47","53","43","  280","  320","18.1","32.0","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-04-24","11.86",,"0.49","0.0","0.0","51","57","43","  200","  210","25.9","36.0","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-04-25","5.14",,"0.00","0.0","0.0","48","58","42","  320","  290","14.1","17.0",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-04-26","8.72",,"0.13","0.0","0.0","50","59","42","  190","  210","14.1","19.9",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-04-27","12.97",,"0.27","0.0","0.0","47","52","43","  200","  200","21.9","25.1","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-04-28","5.82",,"0.00","0.0","0.0","48","61","40","  280","  280","13.0","16.1",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-04-29","5.14",,"0.00","0.0","0.0","58","77","49","  100","   90","15.0","19.9",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-04-30","8.72",,"0.00","0.0","0.0","68","82","49","  350","   10","17.0","19.9",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-05-01","6.71",,"0.00","0.0","0.0","69","85","52","  240","  240","13.0","18.1",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-05-02","10.51",,"0.00","0.0","0.0","66","65","51","  220","  230","18.1","23.0",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-05-03","7.61",,"1.31","0.0","0.0","55","59","48","  210","  200","21.9","29.1","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-05-04","9.40",,"0.63","0.0","0.0","52","58","48","  190","  200","19.9","25.1","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-05-05","8.50",,"0.20","0.0","0.0","52","60","49","  220","  230","16.1","21.9","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-05-06","5.82",,"0.00","0.0","0.0","53","62","47","  220","  250","13.0","16.1",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-05-07","3.80",,"0.00","0.0","0.0","54","65","45","  240","  250","13.0","16.1",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-05-08","7.61",,"0.54","0.0","0.0","54","57","49","  200","  200","19.9","25.9","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-05-09","12.53",,"0.08","0.0","0.0","52","56","45","  210","  220","21.9","29.1",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-05-10","4.70",,"0.02","0.0","0.0","49","60","45","  270","  240","8.9","18.1","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-05-11","3.80",,"0.00","0.0","0.0","54","66","47","  200","  200","25.9","25.9",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-05-12","6.04",,"0.00","0.0","0.0","60","76","49","  320","  310","12.1","15.0",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-05-13","8.50",,"0.00","0.0","0.0","67","80","55","  350","  350","15.0","18.1",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-05-14","7.38",,"0.00","0.0","0.0","69","82","56","  350","   30","15.0","25.9",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-05-15","6.71",,"0.00","0.0","0.0","70","80","55","  240","  240","19.9","23.9",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-05-16","9.17",,"0.00","0.0","0.0","62","68","53","  220","  200","16.1","21.9",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-05-17","7.16",,"0.00","0.0","0.0","59","68","53","  190","  260","14.1","19.9",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-05-18","7.16",,"0.00","0.0","0.0","58","68","51","  210","  210","25.1","33.1",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-05-19","4.92",,"0.00","0.0","0.0","57","70","50","  340","  350","14.1","16.1",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-05-20","6.04",,"0.00","0.0","0.0","61","72","50","  300","  280","13.0","15.0",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-05-21","3.80",,"0.00","0.0","0.0","58","68","51","  250","  250","8.9","12.1",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-05-22","5.59",,"0.00","0.0","0.0","63","76","53","  300","  300","15.0","18.1",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-05-23","8.95",,"0.15","0.0","0.0","62","68","55","  220","  110","18.1","29.1","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-05-24","5.37",,"0.00","0.0","0.0","59","65","52","  230","  220","12.1","15.0",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-05-25","3.13",,"0.22","0.0","0.0","57","59","51","  230","  320","10.1","23.9","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-05-26","10.07",,"0.00","0.0","0.0","56","65","52","  210","  210","21.0","25.1",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-05-27","5.59",,"0.00","0.0","0.0","58","68","50","  280","  280","13.0","18.1",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-05-28","7.61",,"0.00","0.0","0.0","57","66","50","  210","  200","17.0","21.9",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-05-29","9.62",,"0.00","0.0","0.0","56","66","52","  180","  170","18.1","23.9",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-05-30","10.07",,"0.00","0.0","0.0","58","69","48","  340","  350","19.9","23.0",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-05-31","4.92",,"0.00","0.0","0.0","62","74","50","  200","  210","12.1","16.1",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-06-01","5.14",,"0.00","0.0","0.0","60","72","51","  250","  220","10.1","15.0",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-06-02","5.37",,"0.00","0.0","0.0","61","74","52","  210","  200","13.0","16.1",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-06-03","7.16",,"0.00","0.0","0.0","59","65","52","  220","  250","14.1","16.1",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-06-04","5.82",,"0.00","0.0","0.0","58","67","50","  260","  260","12.1","16.1",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-06-05","5.37",,"0.00","0.0","0.0","59","72","50","  350","  250","10.1","19.9",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-06-06","7.16",,"0.00","0.0","0.0","63","77","51","   40","   40","21.0","23.9",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-06-07","6.93",,"0.00","0.0","0.0","65","76","56","  300","  290","15.0","19.9",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-06-08","4.70",,"0.00","0.0","0.0","63","74","54","   50","   40","13.0","15.0",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-06-09","8.05",,"0.00","0.0","0.0","64","70","56","   30","   30","16.1","19.9",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-06-10","6.49",,"0.00","0.0","0.0","59","68","54","   40","   40","15.0","18.1",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-06-11","6.04",,"0.00","0.0","0.0","62","75","52","  290","  300","14.1","16.1",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-06-12","8.95",,"0.07","0.0","0.0","63","71","54","  240","  230","23.0","31.1",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-06-13","11.18",,"0.25","0.0","0.0","56","60","52","  220","  220","21.9","31.1","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-06-14","7.16",,"0.00","0.0","0.0","57","64","53","  190","  190","17.0","21.9",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-06-15","8.05",,"0.02","0.0","0.0","57","65","50","   50","   50","21.9","25.1","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-06-16","5.37",,"0.14","0.0","0.0","53","64","48","  210","  210","13.0","16.1","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-06-17","6.71",,"0.05","0.0","0.0","56","64","50","  230","  210","12.1","16.1","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-06-18","6.04",,"0.00","0.0","0.0","57","66","52","  210","  180","12.1","18.1",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-06-19","8.28",,"0.03","0.0","0.0","62","78","53","  240","  230","18.1","25.1",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-06-20","7.61",,"0.01","0.0","0.0","60","68","50","   30","  230","17.0","23.0",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-06-21","8.05",,"0.00","0.0","0.0","61","72","51","   20","  300","15.0","19.9",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-06-22","6.04",,"0.00","0.0","0.0","63","77","52","   20","  360","13.0","16.1",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-06-23","5.59",,"0.00","0.0","0.0","67","77","56","  250","  230","14.1","18.1",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-06-24","5.59",,"0.00","0.0","0.0","63","76","58","  190","  260","13.0","21.0",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-06-25","5.37",,"0.00","0.0","0.0","67","79","57","  360","  280","14.1","17.0",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-06-26","9.17",,"0.00","0.0","0.0","66","70","58","  230","  240","17.0","21.9",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-06-27","10.07",,"0.07","0.0","0.0","62","70","57","  240","  230","21.9","30.0","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-06-28","9.62",,"0.09","0.0","0.0","60","68","56","  220","  230","17.0","21.9","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-06-29","7.16",,"0.00","0.0","0.0","61","69","55","  210","  200","16.1","21.0",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-06-30","9.84",,"0.00","0.0","0.0","63","78","55","  330","  340","15.0","21.9",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-07-01","7.83",,"0.00","0.0","0.0","72","94","60","  350","   10","15.0","18.1",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-07-02","8.05",,"0.00","0.0","0.0","73","81","58","  210","  230","16.1","21.0",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-07-03","6.93",,"0.00","0.0","0.0","65","71","57","  230","  330","12.1","16.1",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-07-04","8.05",,"0.00","0.0","0.0","64","75","57","  340",,"14.1",,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-07-05","4.92",,"0.00","0.0","0.0","64","76","56","  200","  230","14.1","18.1","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-07-06","6.71",,"0.00","0.0","0.0","69","84","59","  340","  330","17.0","21.0",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-07-07","9.17",,"0.00","0.0","0.0","71","81","64","  340","  340","15.0","33.1","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-07-08","7.83",,"0.00","0.0","0.0","72","86","60","  350","  350","16.1","21.0",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-07-09","5.14",,"0.00","0.0","0.0","70","80","57","  250","  320","15.0","25.1",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-07-10","4.92",,"0.00","0.0","0.0","67","84","55","   10","  270","8.9","16.1","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-07-11","4.92",,"0.00","0.0","0.0","73","88","59","   35","   35","11.0","15.0",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-07-12","4.92",,"0.00","0.0","0.0","76","90","62","   20","   20","12.1","14.1",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-07-13","5.82",,"0.00","0.0","0.0","75","85","59","  360","  350","17.0","21.0",,,"    1",,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-07-14","6.26",,"0.00","0.0","0.0","69","82","59","  250","  250","10.1","11.0",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-07-15","5.14",,"0.00","0.0","0.0","68","88","57","  360","  210","15.0","23.9",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-07-16","5.37",,"0.00","0.0","0.0","74","88","58","  200","  100","13.0","21.0",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-07-17","8.28",,"0.00","0.0","0.0","68","80","57","  280","  170","18.1","25.9",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-07-18","6.26",,"0.00","0.0","0.0","63","75","53","  260","  240","14.1","18.1",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-07-19","12.08",,"0.00","0.0","0.0","67","78","59","  220","  220","28.0","36.0","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-07-20","6.26",,"0.00","0.0","0.0","63","67","58","  320","  300","19.9","25.9",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-07-21","4.92",,"0.00","0.0","0.0","62","75","56","  260","  220","12.1","15.0",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-07-22","2.46",,"0.01","0.0","0.0","62","70","56","  200","  220","8.9","16.1","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-07-23","7.38",,"0.76","0.0","0.0","63","66","56","  150","  210","14.1","25.1",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-07-24","10.51",,"0.00","0.0","0.0","60","69","55","  210","  210","19.9","25.1",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-07-25","6.04",,"0.00","0.0","0.0","62","73","54","   20","  250","13.0","17.0",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-07-26","8.05",,"0.00","0.0","0.0","66","79","56","   20","   20","16.1","17.0",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-07-27","9.17",,"0.00","0.0","0.0","69","83","59","  350","  360","15.0","18.1",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-07-28","8.28",,"0.00","0.0","0.0","72","87","59","   40","  360","15.0","21.9",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-07-29","6.26",,"0.00","0.0","0.0","74","86","60","   10","  350","17.0","21.0",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-07-30","7.61",,"0.00","0.0","0.0","71","85","58","   40","  350","17.0","23.0",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-07-31","9.17",,"0.00","0.0","0.0","74","87","64","   40","  350","15.0","28.0",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-08-01","7.38",,"0.00","0.0","0.0","74","84","59","   30","  360","21.9","32.0",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-08-02","3.80",,"0.02","0.0","0.0","72","85","60","   20",,"10.1",,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-08-03","5.82",,"0.00","0.0","0.0","72","89","58","  360","  330","12.1","16.1",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-08-04","5.82",,"0.00","0.0","0.0","76","91","61","  350","   10","13.0","15.0",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-08-05","6.04",,"0.00","0.0","0.0","68","77","57","  240","  210","13.0","16.1",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-08-06","4.92",,"0.00","0.0","0.0","67","79","59","  250","  320","10.1","12.1","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-08-07","5.37",,"0.00","0.0","0.0","66","78","56","  190","  210","8.9","14.1","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-08-08","6.49",,"0.00","0.0","0.0","65","78","56","   40","  230","17.0","21.9",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-08-09","9.17",,"0.00","0.0","0.0","69","81","60","   40","  340","16.1","21.0",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-08-10","7.61",,"0.00","0.0","0.0","71","87","57","  360","  350","14.1","21.0",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-08-11","5.82",,"0.02","0.0","0.0","77","96","64","   70","   70","18.1","21.9",,,"    1",,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-08-12","6.93",,"0.50","0.0","0.0","75","81","63","   60","  350","18.1","33.1","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-08-13","6.04",,"0.85","0.0","0.0","66","74","59","  200","  200","14.1","14.1","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-08-14","1.34",,"0.00","0.0","0.0","67","70","63","  330",,"6.9",,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-08-15","3.36",,"0.04","0.0","0.0","66","76","62","  280","  180","8.9","16.1","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-08-16","4.92",,"0.00","0.0","0.0","67","78","60","  290","  320","15.0","17.0",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-08-17","6.26",,"0.00","0.0","0.0","69","82","59","  360",,"13.0",,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-08-18","7.38",,"0.00","0.0","0.0","71","85","60","  340",,"15.0",,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-08-19","5.37",,"0.00","0.0","0.0","72","81","60","  210","  210","16.1","19.9",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-08-20","8.05",,"0.00","0.0","0.0","65","71","57","  230","  220","13.0","17.0",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-08-21","3.80",,"0.00","0.0","0.0","61","70","52","  220","  220","10.1","15.0",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-08-22","6.49",,"0.00","0.0","0.0","64","75","56","  330","   20","16.1","21.0",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-08-23","4.47",,"0.00","0.0","0.0","67","82","57","  280","  280","12.1","16.1",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-08-24","5.14",,"0.00","0.0","0.0","66","77","56","   10","  270","10.1","15.0",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-08-25","4.47",,"0.00","0.0","0.0","69","84","58","  360","   10","15.0","21.0",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-08-26","4.03",,"0.00","0.0","0.0","73","88","60","   20",,"10.1",,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-08-27","3.58",,"0.00","0.0","0.0","74","84","61","   30","  100","12.1","21.9",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-08-28","5.14",,"0.00","0.0","0.0","67","74","58","  180","  180","12.1","16.1",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-08-29","7.61",,"0.00","0.0","0.0","65","73","59","  210","  200","16.1","19.9",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-08-30","4.92",,"0.33","0.0","0.0","63","64","59","  120","  130","13.0","15.0","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-08-31","4.25",,"0.05","0.0","0.0","61","70","57","  210","  190","10.1","14.1","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2014-09-01","5.59",,"0.00","0.0","0.0","63","74","55","  260","  240","12.1","15.0",,,,,,,,,,,,
